species,p_value_original,f_statistic_original,p_value_kw,kw_statistic,effect_size_original,n_samples_original,r_squared,p_adjusted_original,sig_fdr,p_adjusted_kw,sig_fdr_kw,log10p,log10p_adjusted,p_adjusted_bonf,sig_bonf,significant_original,f_statistic_balanced,p_value_balanced,effect_size_balanced,n_samples_balanced,p_adjusted_balanced,significant_balanced,log_p_original,log_p_balanced
s__Epilithonimonas_hominis,0.0009109579837011,5.699893583296665,3.401322164682188e-12,56.429671128381656,3.410112185448859,209,0.076991019042239,0.0010009945286017,True,5.658933657759111e-12,True,3.040501653617089,2.9995682963513937,0.5165131767585261,False,True,2.855112905460413,0.047845545288622914,3.1849725144730408,48,0.06207877386418579,False,3.040501653617091,1.320158491463541
s__Acidovorax_sp_210_6,0.0009284146290453,5.6854294615915615,1.356277643306721e-07,34.77935298575496,3.525575396632473,209,0.0768106524198941,0.0010182032778892,True,1.728111064617777e-07,True,3.032258024976543,2.992165509177579,0.5264110946687226,False,True,1.3931597582352602,0.2574622937948634,3.2151433024564304,48,0.28456358787853325,False,3.032258024976574,0.5892863658301533
s__Flavobacterium_succinicans,0.0009718612473514,5.650583497398141,1.830973753788918e-13,62.37035256466413,2.9002673606861125,209,0.0763758359850854,0.0010637940680468,True,3.381635564815364e-13,True,3.012395734879308,2.9731424357316345,0.5510453272482847,False,True,7.661982979056119,0.0003162985486642088,2.7546934615521406,48,0.0013795482853277414,True,3.01239573487934,3.499902800839799
s__Smithella_sp_F21,0.0011005402160948,5.555872308404322,1.4439743880385465e-13,62.85271892127647,2.5685361271399576,209,0.0751919344666225,0.0012023242823232,True,2.6843720590749373e-13,True,2.958394082770838,2.919978381726389,0.6240063025257634,False,True,3.9970980723404583,0.0133327652935002,2.4450574282014643,48,0.0218351658803572,True,2.958394082770846,1.875079766028214
s__GGB42125_SGB59267,0.0012249201139553,5.474346197104342,3.7463207363342006e-13,60.91563063987521,3.2967860466176875,209,0.074170414676792,0.0013356340473321,True,6.83010886656428e-13,True,2.9118922339114226,2.874312518653315,0.6945297046126931,False,True,2.6162024353527022,0.06286266145739564,3.464446724813623,48,0.07885648019102505,False,2.9118922339114466,1.2016072359211705
s__Phocaeicola_coprocola,0.0014550192421498,5.343333561249088,3.959831125808168e-05,23.040884593935004,2.393195812518344,209,0.0725240946213597,0.0015834854324356,True,4.5266617909944176e-05,True,2.8371312632387204,2.8003859276453382,0.8249959102989877,False,True,1.8756308572015843,0.14762970228133857,2.603906845756504,48,0.17117799835075453,False,2.837131263238747,0.8308262560689365
s__Ralstonia_pickettii,0.001686815235805,5.230881510800331,1.0782052612852229e-12,58.76664212739241,3.668780521176197,209,0.0711063323639547,0.0018322303423399,True,1.8752833838917832e-12,True,2.772932484965589,2.7370199290749446,0.9564242387014475,False,True,2.793202448810941,0.05134447421201007,4.70798089479339,48,0.0660143239868701,False,2.7729324849655947,1.2895062891331892
s__Bifidobacterium_pseudocatenulatum,0.0016950115516945,5.227194828981092,1.0588953486375349e-07,35.28814587749927,2.2700404640657244,209,0.071059778383416,0.0018376129059479,True,1.3583567028902317e-07,True,2.770827337685029,2.7357459676593967,0.961071549810804,False,True,2.7150044791749433,0.05614101085520914,3.4873929380010775,48,0.07116175175095822,False,2.770827337685039,1.2507197718781562
s__GGB44798_SGB62263,0.0019505234467281,5.12042390858914,3.711479733049602e-11,51.56294883759954,4.271771873432248,209,0.0697094893556615,0.0021105854852955,True,5.829387835565441e-11,True,2.7098488247813384,2.6755970528721584,1.0,False,True,1.868052885568874,0.1489289670822748,3.402950727326012,48,0.1716315535277435,False,2.7098488247813464,0.827020822593936
s__Flavobacterium_oncorhynchi,0.0020621664372986,5.078108318994948,2.592974855802505e-12,56.98179824028677,2.8691104553248703,209,0.0691732542597997,0.0022271397522825,True,4.349753678224913e-12,True,2.685676285762811,2.6522525302758617,1.0,False,True,3.3064194973356487,0.028710363697641447,2.9016111514157914,48,0.040696940541406754,True,2.685676285762824,1.5419613059055035
s__GGB6612_SGB9346,0.0021417409273136,5.0493262735650974,0.0064475986702154,12.291794149340747,1.8224784698708527,209,0.0688081666787999,0.0023086827106214,True,0.0069501681483121,True,2.6692330641497457,2.6366357494105785,1.0,False,True,0.20577058030456954,0.8918587017268735,0.910808202821203,48,0.8950157236798889,False,2.6692330641497657,0.04970394598389448
s__GGB24874_SGB36777,0.0022366213008612,5.01637700029641,1.258565340669369e-12,58.4521005825062,3.600165499748933,209,0.0683898679010389,0.0024063838284408,True,2.175629719998574e-12,True,2.650407543337012,2.618635099656652,1.0,False,True,1.6390650470090502,0.19403235282839676,3.5953357735453086,48,0.21915606385199396,False,2.650407543337015,0.7121258500523356
s__Pseudomonas_brenneri,0.0022848331200514,5.000167208079716,1.7535567024177229e-12,57.77752574188725,2.713816519511174,209,0.0681839428250939,0.0024535992027825,True,3.003826737978396e-12,True,2.64114551449455,2.610196378135456,1.0,False,True,2.116938481105684,0.11169138660546986,3.1685936644927204,48,0.1327652331348038,False,2.641145514494557,0.9519803174300525
s__Nitrosomonas_oligotropha,0.002444595794171,4.948800513257738,1.1572743580659499e-12,58.62273044969523,4.976683540400577,209,0.0675307916608646,0.002620200028913,True,2.006650033710684e-12,True,2.6117929397604422,2.581665552902721,1.0,False,True,4.4071186789634575,0.008533180666181911,4.831109641266606,48,0.015507414864503665,True,2.6117929397604542,2.068889059301704
s__Methanothrix_soehngenii,0.0025471367867761,4.917574573075934,0.0805785047802767,6.742377621093331,2.456941095085362,209,0.0671332917724242,0.0027249557700038,True,0.0844510392059462,False,2.593947731853453,2.5646405425613352,1.0,False,True,0.9779151351987592,0.41180359757335083,3.1521330341771168,48,0.42921441144134176,False,2.5939477318534556,0.38530986364457853
s__Acinetobacter_bohemicus,0.0026302232628043,4.893182917285076,0.0002664211488893,19.05429989305012,4.959553336756625,209,0.0668225551047396,0.0028085434840113,True,0.0002956179871238,True,2.5800073854689582,2.551518847657521,1.0,False,True,3.6671126808732324,0.019189475079703585,5.5156081755258315,48,0.028937320133489184,True,2.58000738546896,1.7169369050511964
s__Klebsiella_huaxiensis,0.0027258560013246,4.866045732248735,1.6114583112504742e-06,29.67989868676983,1.9790914183240067,209,0.0664765984953102,0.0029051886329907,True,1.9195312236954177e-06,True,2.5644970903509043,2.5368256637530457,1.0,False,True,0.5923957960799408,0.6232866876610126,2.023048539108328,48,0.6344767538667758,False,2.56449709035092,0.2053121487972429
s__GGB75522_SGB103289,0.0029517065671768,4.805565775567557,5.781349545175416e-12,55.3500648269867,4.142021326717575,209,0.0657046501125517,0.0031399955414432,True,9.529143000332736e-12,True,2.5299268184580725,2.503070968591738,1.0,False,True,3.167272473838286,0.03358158360110377,5.364451242524812,48,0.045881344341749,True,2.529926818458079,1.47389882776305
s__Thermomonas_carbonis,0.0037708802793316,4.619508645692123,4.4005481558814016e-12,55.90552525203727,1.8894186073560917,209,0.0633218462828395,0.004003912206706,True,7.2743755229876224e-12,True,2.423557255674729,2.397515453810379,1.0,False,True,1.1321378473759551,0.34648842578740824,1.5242939001551243,48,0.3685908769633405,False,2.423557255674735,0.4603112681246576
s__GGB44695_SGB62151,0.004533134439564,4.479673277848186,1.0820224116845436e-05,25.73819292093704,4.001413642669087,209,0.06152298176299,0.0048042751910893,True,1.2649622833507962e-05,True,2.343601400840932,2.318372123969254,1.0,False,True,1.1789522193517485,0.3286359160347819,3.7008762232690615,48,0.3529101598328056,False,2.343601400840937,0.4832849750356487
s__GGB91291_SGB134920,0.0045880703168173,4.470524144528992,7.373092286905261e-17,78.22532352807109,2.5685361271399576,209,0.0614050449990011,0.0048534251299168,True,1.941952182633386e-16,True,2.338369934717647,2.3139516655175103,1.0,False,True,2.831965436154871,0.04912426357166825,4.375610562357548,48,0.06344751126454645,False,2.3383699347176483,1.3087039471337294
s__GGB45937_SGB63667,0.0053931828271918,4.347725965637201,5.1808504158286424e-14,64.93435680076466,2.915834713702783,209,0.0598192432467584,0.0056944779572025,True,1.006007597868096e-13,True,2.268154857016728,2.244546083823377,1.0,False,True,1.8680855803081657,0.14892333704177202,2.925175398782894,48,0.1716315535277435,False,2.268154857016734,0.8270372407682437
s__GGB44404_SGB88286,0.0062721794137299,4.233036842120282,3.9767207379911117e-11,51.42226329327207,3.0512960614547557,209,0.0583333137910231,0.0066102708691169,True,6.211572061820827e-11,True,2.202581527288145,2.179780744061628,1.0,False,True,1.7636536729484644,0.16803206039340074,3.4401519394184046,48,0.19131361092983576,False,2.2025815272881513,0.77460784730065
s__GGB67324_SGB91072,0.0063720576754335,4.22103554228412,4.4280573732971694e-14,65.25312643217842,3.350786087992267,209,0.0581775516443454,0.0067030736585729,True,8.687572770448079e-14,True,2.195720301921568,2.1737260082154,1.0,False,True,7.565210441135986,0.0003467259381962895,3.2052121888582956,48,0.0014781474207315503,True,2.1957203019215727,3.460013668022997
s__Shewanella_xiamenensis,0.0090937581983581,3.95077870462933,7.418132450450451e-12,54.84259115505656,2.7526263934363886,209,0.0546562528506185,0.009548446108276,True,1.205180830775188e-11,True,2.0412565978013406,2.0200672987314023,1.0,False,True,1.375809825457206,0.2626291323308846,1.6994069204467093,48,0.2891470253041001,False,2.041256597801344,0.580657101137608
s__Schaalia_sp_JY_X169,0.0092105563266973,3.9410776902911695,2.218082899299582e-12,57.29949821757839,1.779551614641997,209,0.054529364327894,0.0096532078322318,True,3.75418807135183e-12,True,2.0357141371953404,2.0153283434090032,1.0,False,True,1.1977495829586575,0.32171235447147584,2.129402449847476,48,0.34613074949777384,False,2.035714137195345,0.49253226090168484
s__GGB51647_SGB4348,0.0094378836096507,3.9225432060144736,0.0001822127937095,19.851411753219907,1.960952143781577,209,0.0542868399621228,0.0098732103444132,True,0.0002033753032151,True,2.025125382788589,2.005541610434069,1.0,False,True,0.4545644615513344,0.7153927748210693,1.618996079849179,48,0.725630954067167,False,2.0251253827885907,0.14545545036427293
s__Acidaminococcus_intestini,0.0098136445279323,3.8928614823130814,0.0001212221237099,20.704970272503235,2.012469579352942,209,0.053898194308165,0.0102473967722608,True,0.0001363748891737,True,2.0081696771838566,1.9893864478797971,1.0,False,True,1.1613095440811343,0.33526076789774933,2.0176071706121617,48,0.35828783817480736,False,2.0081696771838606,0.47461726459202475
s__Moraxellaceae_bacterium_AER2_44_116,0.0100599659577868,3.874013061694624,1.1673762348196291e-06,30.34549014299046,3.0131490988190945,209,0.0536512315589176,0.0104762743521569,True,1.4023354346244275e-06,True,1.997403488899408,1.979793136815372,1.0,False,True,1.2875362959092869,0.2904956912232153,2.701114722185846,48,0.31675203254531353,False,1.9974034888994114,0.5368603048979504
s__Acinetobacter_bouvetii,0.0100697875166235,3.873271092439982,0.0001105904247801,20.89700385831252,2.60685726527738,209,0.0536415072172743,0.0104762743521569,True,0.0001246615722671,True,1.996979693431636,1.979793136815372,1.0,False,True,2.9918183456196523,0.04095825528479697,3.5521954465908774,48,0.05426011856654178,False,1.9969796934316364,1.3876585514541835
s__GGB2275_SGB136518,0.01041218703146,3.847845647090972,2.837424649951636e-07,33.260822480160286,3.291898134020651,209,0.0533081573540731,0.0108126557634392,True,3.559335788766765e-07,True,1.9824580393717253,1.966067623183556,1.0,False,True,1.934142567900702,0.1379715506630373,3.9516839740358454,48,0.1606362817781153,False,1.9824580393717255,0.8602104546407353
s__GGB26683_SGB103556,0.0107104633128145,3.826366930820944,1.032345161880525e-06,30.59916724321409,2.1390341465767744,209,0.0530263695222376,0.0111020707465554,True,1.2454036314601226e-06,True,1.9701917420676187,1.954596009508143,1.0,False,True,1.9621400466005305,0.1335763352949619,3.1542771716125695,48,0.15583905784412225,False,1.9701917420676205,0.8742704757014096
s__GGB93439_SGB131938,0.0110883240493029,3.799997703110447,5.067541841039363e-16,74.32019869549441,2.5685361271399576,209,0.052680191646641,0.0114727732407933,True,1.1447395314220392e-15,True,1.955134090563465,1.940331590154928,1.0,False,True,3.6793011960112607,0.018931643570640495,5.469731572347973,48,0.028827820718831894,True,1.9551340905634662,1.7228116806651248
s__GGB41789_SGB58882,0.0114845089327627,3.773294482551021,7.556170537928374e-13,59.48951066874826,2.3770874675257567,209,0.0523293710556768,0.0118610502092467,True,1.3388589671891837e-12,True,1.939887570112044,1.9258768556692292,1.0,False,True,1.5240049774513402,0.22154241644807807,2.6902448918439226,48,0.24874168341794115,False,1.9398875701120468,0.6545431115819138
s__GGB75744_SGB102634,0.0135489274098191,3.647505986449025,7.52997073959769e-14,64.17509984451722,2.825634255197444,209,0.0506732905717395,0.0139677124388499,True,1.427924217174545e-13,True,1.868095084009836,1.854874714611173,1.0,False,True,1.4321070751894487,0.24621840357460198,3.7302365294918336,48,0.27481463548582546,False,1.868095084009838,0.6086794888856633
s__Moraxella_osloensis,0.0207815165962966,3.3215216303662287,3.0298985342819302e-06,28.37497560452407,2.3690690186098937,209,0.0463544533311652,0.0213849726136119,True,3.571626754548554e-06,True,1.6823227616215355,1.669891301580414,1.0,False,True,0.8190848547938283,0.49031382416779024,2.266035811384416,48,0.5073137560276224,False,1.6823227616215362,0.3095258618524332
s__Acinetobacter_sp_ANC_4218,0.0249364845038588,3.1823329140209817,8.782905179837554e-13,59.18363585733176,1.8319176598382405,209,0.0444984026718581,0.0256141063653767,True,1.551372971018035e-12,True,1.6031647725170604,1.591520791353353,1.0,False,True,0.8364942381693908,0.48112471691788783,1.708438960899747,48,0.49871611424578133,False,1.6031647725170615,0.31774233142561537
s__GGB56729_SGB91086,0.0280980533613454,3.0910597170386023,1.386167796383955e-09,44.173825195257024,2.306040511609799,209,0.0432773676474732,0.0288093964844175,True,1.9698173948614102e-09,True,1.5513237670597058,1.5404658394714974,1.0,False,True,1.6590789026429906,0.18960265921461592,4.129689184828583,48,0.21458025503929584,False,1.551323767059707,0.722155575889645
s__GGB75672_SGB103056,0.0309145439367442,3.0179407605616526,1.6580495621000527e-08,39.09378494241416,3.080216469488852,209,0.0422969428210934,0.031639975473166,True,2.243709073295298e-08,True,1.5098371559972688,1.499763861832792,1.0,False,True,0.7305658399426238,0.539305045660802,2.5938263661281926,48,0.5549654462607526,False,1.50983715599727,0.2681655164958297
s__Simplicispira_sp_110,0.0379747932277352,2.860233012032148,2.159796729753741e-07,33.82241243354609,2.32865932650218,209,0.0401754422324754,0.0387958698380646,True,2.721343879489713e-07,True,1.4205045821866529,1.4112145064164223,1.0,False,True,0.999809114418123,0.40189805036468207,2.0228581959017613,48,0.41966150010455755,False,1.420504582186653,0.3958841005955094
s__GGB16996_SGB25597,0.0440817569577901,2.7456434735337374,3.088451487369121e-16,75.32363708215809,2.7211267018427248,209,0.0386280669317188,0.0449538780486816,True,7.147559156482825e-16,True,1.3557411042228122,1.347232836911963,1.0,False,True,2.1947390834532254,0.10209342608051067,5.129920199572646,48,0.1224073636856793,False,1.3557411042228125,0.99100222176104
s__GGB75167_SGB103639,0.0489855207845733,2.6644425487000363,1.8299512712253776e-12,57.69078645138607,2.5993588120539903,209,0.0375285354449294,0.0498649735814238,True,3.1252481047734614e-12,True,1.309932270433014,1.3022044067138363,1.0,False,True,1.2062490928703438,0.31862689304704894,3.2327780353157047,48,0.3441170444908129,False,1.3099322704330143,0.49671757125607724
s__Psychrobacter_faecalis,0.0548515699403884,2.577217193908295,1.6912226904208176e-06,29.58011370213596,1.7652126709462217,209,0.0363446225525805,0.0557362726813624,False,2.010321311254934e-06,True,1.2608109377029404,1.2538620777476126,1.0,False,False,0.7249597762354872,0.5425356304421991,1.8197275518727756,48,0.5562707096939002,False,1.2608109377029408,0.26557173472127404
s__Bacteroides_faecis,0.0864455647333962,2.2244630081453294,0.0001784288818824,19.89540056724266,1.7626138929695634,209,0.0315268208970075,0.0876827105614234,False,0.0001995447258922,True,1.0632572841856056,1.0570860331791223,1.0,False,False,2.219046540708236,0.09926880826241609,2.460673917192647,48,0.1202679792410041,False,1.063257284185606,1.0031871918624335
